game,achievement,description,achieved,unlocktime
Pacify,Rusty Old Locks,Break open all of the locks on the farm.,False,null
Pacify,Farm Solo,Dare to play on the farm alone.,False,null
Pacify,Cooped up on the farm!,Play on the farm in cooperative mode.,True,2020-10-18 20:55:14
Pacify,Free For All Farm,Play on the farm in player versus player mode.,False,null
Pacify,Beat the Game Developer II,Win a single player session on the farm in under 30 minutes.,False,null
Pacify,Explore The Creepy Woods Together,Play in the woods in cooperative mode.,False,null
Pacify,Who Cares About The Team,Play in the woods in player versus player mode.,False,null
Pacify,Only You And The Witch,Be fearless and play in the woods all alone.,False,null
Pacify,Witch's Brew,Combine the ingredients in the cauldron.,False,null
Pacify,Release The Power,Impale an enchanted doll of twigs.,False,null
Pacify,Poor Puppy,Snip off the tail of a puppy.,False,null
Pacify,Work From Home,Find the witch's lair.,False,null
Pacify,Capture The Witch!,Weaken the witch and bring her to the van in the woods.,False,null
Pacify,Release The Children's Spirits,no description available,False,null
Pacify,Beat the Game Developer III,Win a single player session in the woods in under 20 minutes.,False,null
Pacify,Notes From a Lost Child,Read all of the notes from the lost child in the woods.,False,null
Pacify,Welcome to PAH HQ,Help at the headquarters during the power outage in cooperative mode.,False,null
Pacify,You Can Do It!,Take on the headquarters during the power outage all by yourself.,False,null
Pacify,Power it up,Place a charged battery in a battery socket.,False,null
Pacify,Charge it,Charge a battery to full.,False,null
Pacify,Creepy Experience,Solve the haunted simulation.,False,null
Pacify,Don't Do That,"Let a monster out of its cell, yourself.",False,null
Pacify,Get back in there!,Power the Lesser Containment Unit.,False,null
Pacify,Self Destruct,Run out of time during the self destruct sequence.,False,null
Pacify,Invincible,"Don't get hurt once, while keeping the headquarters safe.",False,null
Pacify,Bull's Eye,Get a bullseye on the dart board.,False,null
Pacify,Bye!,no description available,False,null
A Dance of Fire and Ice,World 1 Complete,Finish World 1,True,2020-06-25 13:31:12
A Dance of Fire and Ice,World 2 Complete,Finish World 2,True,2020-06-25 13:33:46
A Dance of Fire and Ice,World 3 Complete,Finish World 3,True,2020-06-25 13:41:37
A Dance of Fire and Ice,World 4 Complete,Finish World 4,True,2020-06-25 13:44:54
A Dance of Fire and Ice,World 5 Complete,Finish World 5,True,2020-06-25 13:46:41
A Dance of Fire and Ice,World 6 Complete,Finish World 6,False,null
A Dance of Fire and Ice,World 1 Perfect,Get more than 100% accuracy on World 1,False,null
A Dance of Fire and Ice,World 2 Perfect,Get more than 100% accuracy on World 2,True,2020-06-25 13:33:46
A Dance of Fire and Ice,World 3 Perfect,Get more than 100% accuracy on World 3,True,2020-06-25 13:41:37
A Dance of Fire and Ice,World 4 Perfect,Get more than 100% accuracy on World 4,True,2020-06-25 13:44:54
A Dance of Fire and Ice,World 5 Perfect,Get more than 100% accuracy on World 5,True,2020-06-25 13:46:41
A Dance of Fire and Ice,World 6 Perfect,Get more than 100% accuracy on World 6,False,null
A Dance of Fire and Ice,World 1 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,World 2 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,World 3 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,World 4 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,World 5 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,World 6 Speed Trial Complete,no description available,False,null
A Dance of Fire and Ice,Game 100% Complete,no description available,False,null
A Dance of Fire and Ice,Bonus Level Complete,no description available,False,null
A Dance of Fire and Ice,World 7 Complete,Finish World 7,False,null
A Dance of Fire and Ice,World 7 Perfect,Get more than 100% accuracy on World 7,False,null
A Dance of Fire and Ice,World 7 Speed Trial,no description available,False,null
A Dance of Fire and Ice,World 8 Complete,Finish World 8,False,null
A Dance of Fire and Ice,World 8 Perfect,Get more than 100% accuracy on World 8,False,null
A Dance of Fire and Ice,World 8 Speed Trial,no description available,False,null
A Dance of Fire and Ice,World 9 Complete,Finish World 9,False,null
A Dance of Fire and Ice,World 9 Perfect,Get more than 100% accuracy on World 9,False,null
A Dance of Fire and Ice,World 9 Speed Trial,no description available,False,null
A Dance of Fire and Ice,World 10 Complete,Finish World 10,False,null
A Dance of Fire and Ice,World 10 Perfect,Get more than 100% accuracy on World 10,False,null
A Dance of Fire and Ice,World 10 Speed Trial,no description available,False,null
A Dance of Fire and Ice,World 11 Complete,Finish World 11,False,null
A Dance of Fire and Ice,World 11 Perfect,Get more than 100% accuracy on World 11,False,null
A Dance of Fire and Ice,World 11 Trial,no description available,False,null
A Dance of Fire and Ice,World 12 Complete,Finish World 12,False,null
A Dance of Fire and Ice,World 12 Perfect,Get more than 100% accuracy on World 12,False,null
A Dance of Fire and Ice,World 12 Trial,Beat 12-X at 1.2x,False,null
A Dance of Fire and Ice,World T1 Complete,Finish World T1 of Neo Cosmos,False,null
A Dance of Fire and Ice,World T2 Complete,Finish World T2 of Neo Cosmos,False,null
A Dance of Fire and Ice,World T3 Complete,Finish World T3 of Neo Cosmos,False,null
A Dance of Fire and Ice,World T4 Complete,Finish World T4 of Neo Cosmos,False,null
A Dance of Fire and Ice,World T5 Complete,Finish World T5 of Neo Cosmos,False,null
A Dance of Fire and Ice,EX Worlds Complete,Finish all EX Worlds of Neo Cosmos,False,null
A Dance of Fire and Ice,Muse Dash Worlds Complete,Finish all worlds of the Muse Dash Island (Excluding EMOMOMO),False,null
A Dance of Fire and Ice,Xtra Worlds Complete,Finish all worlds of the Xtra Island,False,null
A Dance of Fire and Ice,Xtra Worlds Speed Trial,no description available,False,null
60 Seconds! Reatomized,Prepper,Survive 5 days in your fallout shelter.,False,null
60 Seconds! Reatomized,I will survive!,Last for 10 days in your fallout shelter.,False,null
60 Seconds! Reatomized,Survivalist,Stay in your fallout shelter for 20 days.,False,null
60 Seconds! Reatomized,Last man standing,Stay alive in your fallout shelter for 40 days.,False,null
60 Seconds! Reatomized,Konrad style!,Beat the fallout shelter survival record.,False,null
60 Seconds! Reatomized,Souper!,Collect 10 soup cans from your house.,False,null
60 Seconds! Reatomized,2-1-6,Collect 10 water bottles from your house.,False,null
60 Seconds! Reatomized,Danger zone,Break or use everything possible in your shelter.,False,null
60 Seconds! Reatomized,All thumbs,Break or use something in your fallout shelter.,False,null
60 Seconds! Reatomized,Cuckoo's nest,Turn your fallout shelter into a madhouse.,False,null
60 Seconds! Reatomized,Gotta get 'em all,Scavenge each item at least once.,False,null
60 Seconds! Reatomized,Atomic drill,Complete the government endorsed fallout drill.,False,null
60 Seconds! Reatomized,This is the end,It's all over.,False,null
60 Seconds! Reatomized,Rescue time!,Get rescued by the military.,False,null
60 Seconds! Reatomized, Bughunter,Show those mutant roaches who is in charge.,False,null
60 Seconds! Reatomized,One way ticket,Die in your fallout shelter.,False,null
60 Seconds! Reatomized,Friend in need,Find a new friend.,False,null
60 Seconds! Reatomized,Family guy,Rescue the whole family.,False,null
60 Seconds! Reatomized,Tora! Tora! Tora!,Ram 1337 obstacles in your house.,False,null
60 Seconds! Reatomized,Lumbersexual,Trim Ted's beard the trendy way.,False,null
60 Seconds! Reatomized,"Home, sweet home",Get to the shelter before the bomb hits.,False,null
60 Seconds! Reatomized,New species,Mutant!!!,False,null
60 Seconds! Reatomized,Duck and cover!,Survival is overrated. Stay to see the fireworks!,False,null
60 Seconds! Reatomized,Miracle,Listen to the voices from beyond.,False,null
60 Seconds! Reatomized,New order,Meet the local 'law-enforcement'.,False,null
60 Seconds! Reatomized,Pro gamer,In Apocalypse mode grab only what a real gamer needs.,False,null
60 Seconds! Reatomized,Unplugged,Ram a toilet.,False,null
60 Seconds! Reatomized,Enola Gay,Win a game in every mode on Little Boy difficulty.,False,null
60 Seconds! Reatomized,Manhattan Project,Win a game in every mode on Fat Man difficulty.,False,null
60 Seconds! Reatomized,Dead Hand,Win a game in every mode on Tsar Bomba difficulty.,False,null
60 Seconds! Reatomized,Be Prepared,Don't forget to stock your shelter.,False,null
60 Seconds! Reatomized,A New Hope,Ally with other wastelanders.,False,null
60 Seconds! Reatomized,Pacifist,Defend yourself without a weapon.,False,null
60 Seconds! Reatomized,Unbreakable,Defeat three bandit attacks in one game.,False,null
60 Seconds! Reatomized,No stone unturned,Fully explore your shelter.,False,null
60 Seconds! Reatomized,What goes around...,Give and get back.,False,null
60 Seconds! Reatomized,Naysayer,Always say NO and win.,False,null
60 Seconds! Reatomized,Yes Man,Always say YES and win.,False,null
60 Seconds! Reatomized,A gift,Receive a gift.,False,null
60 Seconds! Reatomized,Liberation,Rescue someone from the bandits.,False,null
60 Seconds! Reatomized,The Dark Side,Show your evil self.,False,null
60 Seconds! Reatomized,Fair Exchange,Perform 30 successful trades.,False,null
60 Seconds! Reatomized,Holidays!,Complete the Holidays! scavenge challenge.,False,null
60 Seconds! Reatomized,Challenger,Complete one scavenge challenge.,False,null
60 Seconds! Reatomized,Mad Hatter,Put on a stylish hat.,False,null
60 Seconds! Reatomized,Out of the Bag,Find a new companion.,False,null
60 Seconds! Reatomized,Raining Cats and Dogs,There can only be one.,False,null
60 Seconds! Reatomized,Soup Can into Space,Reach for the stars.,False,null
60 Seconds! Reatomized,Men in Black,Find your way into the VIP bunker.,False,null
60 Seconds! Reatomized,Cat Lady,Learn to serve and obey the new masters.,False,null
60 Seconds! Reatomized,Feline Domination,"Look at me. I'm the captain, meow.",False,null
60 Seconds! Reatomized,Girl Power,Live through the nuclear blast as Dolores.,False,null
60 Seconds! Reatomized,Disco Roach,Make them dance.,False,null
60 Seconds! Reatomized,Enigma,Reconnect with old friends.,False,null
60 Seconds! Reatomized,Dawkins Residence,Find Deedee's apartment.,False,null
60 Seconds! Reatomized,Not Alone,"If you play it, they will come.",False,null
60 Seconds! Reatomized,"Take that, Brundlefly!",Swat it real good.,False,null
60 Seconds! Reatomized,Rogue One,Complete one survival challenge.,False,null
60 Seconds! Reatomized,Panzer,"Okay: three, two, one, let's jam!",False,null
60 Seconds! Reatomized,Stay frosty,A cool escape.,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Thanks For Playing,First time open the game,True,2024-12-03 13:31:53
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,First Meeting,The first time start the festival,True,2024-12-03 13:47:44
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Spring Awake,Finish the game without continue,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Full Attendence,Finish the normal mode or more with all the characters without continue,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Horror Recalling,Finish extra story with any character,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Sighing Aftersound,Stay in music room for more than 2 hours,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Pieced Clues,Finish extra story with all the characters,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Blurred Dream," Keep hurtless for 60 seconds during Spell ""Virginal White Fairy Tale"" or Spell ""Spotless Dreamland""",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Cat pitting Addictor,"Grazing counts more then 3,000 in any one non-spell card by Chen in either stage2 or extra story",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Quiet!Ghost!,No shooting before appearance of mid-way boss in stage2 or the first mid-way boss in extra story,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Perfect Show,Clear the final boss of stage3 without hurts,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Starring Self,"Collect the final spell card ""Ten Bu Hou Rin"" in stage 5 in normal mode or more without using low-speed mode and without hurts",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Firm Determination,"Collect the spell card ""Seduction‘Wandering Utsusemi’"" of Yuyuko without hurts",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Thousands Sakura,"Collect the spell card ""Cherry Garden of Saigyoji"" of Yuyuko without hurts",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Swarming Out,"Collect the spell card ""Domineering Spider Lady"" without hurts",False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Horrible Tales,Clear the final boss of extra story without hurts,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Fadeless Sakura,Clear the final boss of Stage6,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Happy Grazing,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Perfect Timing,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Sale Chariot,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Fearless Storm,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Fuwa Fuwa,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Full Confidence,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Burn!Cosmo!,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Bustling Spring,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Neo Enchanting,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Independence Day,no description available,False,null
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,Blossoming Hell,Finish phantasm story with any character,False,null
Poly Bridge 2,Tutorial Complete!,Complete the Tutorial.,True,2020-06-20 15:44:58
Poly Bridge 2,Half off,Complete a level in the Main or Challenge Worlds with 50% of budget or less.,False,null
Poly Bridge 2,Hydro Free,"Complete a level with hydraulics in the Main or Challenge Worlds without using hydraulics, split joints are allowed.",True,2020-06-21 10:07:02
Poly Bridge 2,Watch What I Can Do!,Share a replay of your bridge to the Gallery in-game.,False,null
Poly Bridge 2,Workshoppin',Complete a Workshop Level.,False,null
Poly Bridge 2,World Workshoppin',Complete a Workshop Campaign.,False,null
Poly Bridge 2,Novice Engineer,Complete a challenge level in the Challenge Worlds.,False,null
Poly Bridge 2,Apprentice Engineer,Complete a Challenge World.,False,null
Poly Bridge 2,Journeyman Engineer,Complete all Main and Challenge Campaign Worlds.,False,null
Poly Bridge 2,Master Engineer,Complete all Main and Challenge Worlds levels under budget and unbreaking.,False,null
Poly Bridge 2,Complete Pine Mountains,Successfully complete all levels in Pine Mountains.,False,null
Poly Bridge 2,Complete Pine Mountains Under Budget and Unbreaking,Successfully complete all levels under budget and unbreaking in Pine Mountains.,False,null
Poly Bridge 2,Complete Glowing Gorge,Successfully complete all levels in Glowing Gorge.,False,null
Poly Bridge 2,Complete Glowing Gorge Under Budget and Unbreaking,Successfully complete all levels under budget and unbreaking in Glowing Gorge.,False,null
Poly Bridge 2,Complete Tranquil Oasis,Successfully complete all levels in Tranquil Oasis.,False,null
Poly Bridge 2,Complete Tranquil Oasis Under Budget and Unbreaking,Successfully complete all levels under budget and unbreaking in Tranquil Oasis.,False,null
Poly Bridge 2,Complete Sanguine Gulch,Successfully complete all levels in Sanguine Gulch.,False,null
